0,0,1,3,5,0,1
0,3,1,41,2,0,1
0,3,1,41,2,0,1
0,3,1,41,2,0,1
0,1,2,34,2,0,1
0,1,2,34,2,0,1
0,1,3,33,5,0,1
0,1,3,33,5,0,1
0,1,3,33,5,0,1
0,1,3,33,5,0,1
0,1,3,33,5,0,1
0,3,1,44,0,0,1
0,1,6,33,3,0,1
1,1,4,44,1,0,1
1,3,6,34,2,0,1
0,1,2,14,5,0,1
1,1,4,44,1,0,1
0,1,2,31,2,0,1
0,1,2,31,2,0,1
1,1,2,3,5,0,1
0,1,2,14,5,0,1
0,1,1,7,2,0,1
1,1,1,35,5,0,1
0,1,1,35,5,0,1
0,1,6,24,2,0,1
0,1,6,24,2,0,1
0,1,6,24,2,0,1
0,1,1,13,2,1,1
0,1,2,31,2,0,1
0,1,6,35,2,1,1
0,1,6,35,2,1,1
0,1,6,35,2,1,1
1,1,2,3,5,1,1
0,1,2,31,2,0,1
0,1,6,34,1,0,1
0,1,2,31,2,0,1
0,1,6,35,2,0,1
1,1,4,44,1,0,1
1,1,6,31,3,0,1
1,1,6,31,3,0,1
0,1,6,14,1,0,1
1,1,6,22,4,0,1
1,1,4,24,5,0,1
1,1,6,31,3,0,1
0,1,6,24,2,0,1
0,1,1,13,2,0,1
0,1,2,13,1,0,1
1,1,6,31,3,0,1
1,1,2,15,5,0,1
1,1,4,44,1,0,1
1,1,6,31,3,0,1
1,1,2,15,5,0,1
0,1,6,4,1,0,1
0,1,6,4,1,0,1
1,1,1,44,3,0,1
1,1,1,44,3,0,1
1,1,2,3,5,0,1
1,1,1,44,3,0,1
1,1,1,35,5,1,1
0,1,6,4,1,0,1
1,1,1,44,3,0,1
0,1,2,31,2,0,1
0,1,1,35,2,0,1
0,1,1,35,2,0,1
1,1,6,22,1,0,1
1,1,6,22,1,0,1
1,1,4,24,5,0,1
0,3,1,35,3,0,1
0,3,6,41,4,0,1
1,1,1,38,2,0,1
0,3,6,15,3,0,1
0,3,6,15,3,0,1
0,3,6,41,4,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
1,1,1,38,2,0,1
0,1,6,38,2,0,1
0,3,2,31,5,0,1
0,3,2,44,5,0,1
0,3,5,2,3,0,1
0,3,5,2,3,0,1
0,3,6,14,1,0,1
0,3,6,14,1,0,1
0,3,6,15,3,0,1
1,1,6,44,3,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,1,35,4,0,1
0,3,1,35,4,0,1
0,3,1,35,4,0,1
1,1,1,28,2,0,1
0,3,5,2,3,0,1
0,3,1,35,3,0,1
1,1,1,28,2,0,1
1,1,4,22,2,1,1
0,1,3,33,5,0,1
0,3,3,31,3,0,1
1,1,6,38,2,0,1
1,3,1,35,2,0,1
0,3,4,3,5,0,1
0,3,3,31,3,0,1
0,3,6,41,4,0,1
0,3,6,11,5,0,1
0,3,2,43,4,0,1
0,1,6,33,1,0,1
1,1,6,4,2,0,1
1,0,4,3,5,0,1
0,3,1,41,2,0,1
0,1,3,33,5,0,1
0,3,6,11,5,0,1
0,0,2,33,5,0,1
0,3,6,31,5,0,1
0,3,2,15,4,0,1
0,3,2,15,4,0,1
0,3,2,15,4,0,1
0,3,1,44,3,0,1
0,3,1,41,2,0,1
0,3,2,15,4,0,1
0,3,3,31,3,0,1
1,3,1,35,2,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,3,1,41,2,1,1
0,3,2,15,4,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,1,3,33,5,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,1,44,3,0,1
0,3,1,44,3,1,1
1,1,6,4,2,0,1
1,1,6,4,2,1,1
0,3,4,45,4,0,1
0,3,5,2,3,0,1
1,1,6,33,5,0,1
0,3,1,35,4,0,1
0,3,1,35,4,0,1
1,1,6,44,3,0,1
0,3,5,2,3,0,1
0,3,1,35,4,0,1
0,3,6,15,3,0,1
0,3,1,35,4,0,1
0,3,5,2,3,0,1
0,3,1,35,3,0,1
0,3,2,31,5,0,1
0,3,2,31,5,0,1
0,1,2,24,5,0,1
0,1,2,24,5,0,1
0,1,2,24,5,0,1
0,1,2,24,5,0,1
0,1,2,24,5,0,1
0,3,5,2,3,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,0,1
0,1,6,35,2,1,1
0,1,2,33,5,0,1
0,1,2,33,5,1,1
1,1,1,28,2,1,1
0,3,1,35,3,0,1
0,1,6,37,5,0,1
0,1,6,37,5,0,1
0,1,2,33,5,0,1
1,1,2,12,2,0,1
1,1,2,12,2,0,1
1,1,2,12,2,0,1
1,1,2,12,2,0,1
0,3,2,15,4,0,1
1,0,6,33,5,0,1
0,3,6,38,4,0,1
0,3,4,3,5,0,1
0,3,4,3,5,0,1
0,3,1,35,2,0,1
0,3,3,31,3,0,1
0,3,4,45,4,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,1,3,41,2,0,1
0,3,4,3,5,0,1
0,3,3,31,3,0,1
0,3,3,31,3,0,1
0,1,4,45,4,1,1
0,3,6,38,4,0,1
0,3,6,38,4,0,1
0,3,2,15,4,0,1
0,1,1,35,2,0,1
0,3,2,43,4,0,1
0,1,3,41,2,0,1
0,3,6,41,3,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,3,1,35,2,1,1
0,1,2,33,4,0,1
0,1,2,33,4,0,1
0,1,6,31,4,0,1
0,1,6,38,2,0,1
0,1,6,38,2,0,1
1,1,4,5,1,0,1
1,1,2,31,5,0,1
0,1,3,31,3,0,1
1,1,2,3,5,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,1,1,34,0,1,1
0,1,6,35,4,1,1
0,1,3,38,5,1,1
0,1,6,35,5,0,1
0,1,2,24,5,0,1
0,3,5,2,3,0,1
0,0,6,33,5,0,1
0,3,6,15,3,0,1
0,1,6,37,5,0,1
0,1,6,35,5,0,1
0,1,6,38,2,0,1
0,3,5,2,3,0,1
0,3,1,33,5,0,1
0,3,1,33,5,0,1
0,3,1,33,5,0,1
0,3,1,33,5,0,1
0,3,1,33,5,0,1
1,1,1,38,2,0,1
1,1,1,38,2,0,1
0,3,1,35,4,0,1
1,1,4,4,3,0,1
1,1,4,4,3,0,1
1,1,4,4,3,0,1
1,1,4,4,3,0,1
1,1,4,4,3,0,1
1,1,4,4,3,0,1
1,1,4,4,3,0,1
0,3,1,18,4,0,1
0,3,1,18,4,0,1
0,3,1,18,4,0,1
0,3,1,18,4,0,1
0,3,1,18,4,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,4,45,4,0,1
0,3,4,45,4,0,1
0,3,4,31,4,0,1
0,3,4,31,4,0,1
0,3,4,31,4,0,1
0,3,4,31,4,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
1,1,1,35,5,1,1
0,1,2,31,2,1,1
0,1,2,3,5,1,1
0,1,2,31,2,1,1
0,3,1,44,3,0,1
1,1,6,38,2,0,1
0,3,1,41,2,0,1
0,3,1,41,2,1,1
1,0,6,31,5,0,1
0,3,4,3,5,0,1
0,3,4,3,5,0,1
0,3,3,31,3,0,1
0,3,1,35,2,0,1
1,1,2,3,5,0,1
1,1,2,3,5,0,1
1,1,6,35,5,0,1
1,1,6,35,5,0,1
1,1,6,35,5,0,1
1,1,6,35,5,0,1
1,1,6,35,5,0,1
0,1,2,3,5,0,1
0,1,2,3,5,0,1
0,1,2,3,5,0,1
0,1,2,3,5,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
1,1,2,4,3,0,1
1,1,2,4,3,0,1
1,1,2,4,3,0,1
1,1,2,4,3,0,1
1,1,4,41,5,0,1
1,1,4,41,5,0,1
0,1,2,33,4,0,1
1,1,4,41,5,0,1
1,1,2,3,5,0,1
1,1,2,3,5,0,1
1,1,2,3,5,0,1
0,1,2,33,4,0,1
0,1,2,33,4,0,1
0,1,2,33,4,0,1
0,1,6,31,4,0,1
0,1,6,31,4,0,1
0,1,6,31,4,0,1
1,1,6,10,2,0,1
1,1,6,10,2,0,1
1,1,6,10,2,0,1
1,1,6,10,2,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
1,1,4,3,5,0,1
1,1,4,3,5,0,1
1,1,4,3,5,0,1
0,3,1,33,5,0,1
0,3,1,33,5,0,1
0,3,4,45,4,0,1
0,3,1,18,4,0,1
0,3,6,41,4,1,1
0,3,2,44,5,0,1
0,3,2,44,5,0,1
0,3,1,33,5,0,1
0,3,1,18,4,0,1
0,3,1,18,4,0,1
1,1,4,4,3,0,1
0,0,1,34,3,0,1
0,3,4,45,4,0,1
0,0,4,14,3,0,1
0,0,4,14,3,0,1
0,0,4,14,3,0,1
0,0,4,14,3,0,1
0,3,1,35,2,0,1
0,3,1,35,2,0,1
0,1,6,38,2,0,1
0,3,6,44,5,0,1
0,3,6,44,5,0,1
0,3,2,31,5,0,1
0,0,1,34,3,0,1
0,3,6,44,5,0,1
0,3,2,31,5,0,1
0,3,2,31,4,0,1
0,3,2,31,4,0,1
0,3,2,31,4,0,1
0,3,1,44,5,0,1
0,3,1,44,5,0,1
0,3,1,44,5,0,1
0,3,1,44,5,0,1
0,3,1,44,5,0,1
0,3,1,44,5,0,1
0,3,1,18,4,0,1
0,3,1,18,4,1,1
0,3,1,35,2,1,1
1,1,2,33,5,0,1
1,1,2,33,5,0,1
1,1,2,33,5,0,1
1,0,4,33,4,0,1
1,0,4,33,4,0,1
1,0,4,33,4,0,1
1,0,4,33,4,0,1
1,3,2,33,5,0,1
1,3,2,33,5,0,1
1,3,2,33,5,0,1
1,3,2,33,5,0,1
1,3,2,33,5,0,1
0,3,2,33,5,0,1
0,3,2,33,5,0,1
0,3,2,33,5,0,1
0,3,2,33,5,0,1
0,3,2,33,5,0,1
0,1,1,34,0,0,1
0,1,2,1,3,0,1
0,1,2,1,3,0,1
0,1,2,1,3,0,1
1,1,6,22,4,0,1
0,1,1,13,4,0,1
0,1,6,33,3,0,1
0,1,4,45,4,0,1
1,1,6,38,2,0,1
0,3,6,41,4,0,1
1,3,1,35,2,0,1
0,0,6,15,5,0,1
0,0,6,15,5,0,1
0,3,1,35,2,0,1
0,1,1,35,2,0,1
0,3,1,41,2,0,1
0,1,4,45,4,0,1
0,3,3,31,3,0,1
1,1,4,41,5,0,1
1,1,4,41,5,0,1
0,1,6,4,2,0,1
0,1,2,3,5,0,1
0,1,6,31,4,0,1
0,1,6,31,4,0,1
1,1,4,3,5,0,1
1,1,4,3,5,0,1
1,1,4,5,3,0,1
1,1,4,5,3,0,1
1,1,4,5,3,0,1
1,1,2,31,5,0,1
1,1,2,31,5,0,1
1,1,2,31,5,0,1
1,1,2,3,5,0,1
1,1,2,3,5,0,1
0,1,2,3,5,0,1
0,1,2,3,5,0,1
1,1,2,3,5,0,1
1,1,2,3,5,0,1
1,1,6,10,2,0,1
1,1,6,10,2,0,1
1,1,6,10,2,0,1
0,1,6,4,2,0,1
1,1,2,41,3,0,1
1,1,2,41,3,0,1
1,1,2,4,3,0,1
1,1,2,4,3,0,1
1,4,4,3,5,0,1
0,3,4,3,5,1,1
0,3,1,35,2,1,1
0,3,1,35,2,0,1
1,1,4,5,3,0,1
0,1,6,31,4,0,1
0,1,2,3,5,0,1
1,1,2,4,3,1,1
0,3,4,45,4,0,1
0,0,2,14,3,0,1
1,1,1,38,2,0,1
1,0,5,33,4,0,1
0,3,1,44,5,0,1
0,3,1,44,5,0,1
0,3,2,44,5,0,1
0,3,2,31,5,0,1
0,3,1,33,5,0,1
1,1,4,4,3,0,1
1,1,4,4,3,0,1
0,3,1,44,5,0,1
1,3,2,33,5,0,1
1,3,2,33,5,0,1
1,0,5,33,4,0,1
1,1,2,33,5,0,1
1,1,2,33,5,0,1
1,0,5,33,4,0,1
1,1,2,33,5,0,1
1,1,2,33,5,0,1
0,3,2,44,5,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
0,3,4,21,3,0,1
0,3,4,21,3,0,1
0,3,4,21,3,0,1
0,3,4,21,3,0,1
0,3,4,21,3,0,1
0,3,4,21,3,0,1
0,3,4,21,3,0,1
1,1,4,20,3,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,4,2,3,5,0,1
0,4,2,3,5,0,1
0,4,2,3,5,0,1
0,4,2,3,5,0,1
0,4,2,3,5,0,1
0,0,1,34,3,0,1
0,0,1,34,3,0,1
0,0,1,34,3,0,1
0,0,1,34,3,0,1
0,0,1,34,3,0,1
0,0,1,34,3,0,1
0,0,1,34,3,0,1
0,1,1,10,1,0,1
0,1,1,10,1,0,1
0,1,1,10,1,0,1
0,1,1,10,1,0,1
0,1,1,10,1,0,1
0,1,1,10,1,0,1
0,1,1,10,1,0,1
0,0,2,14,3,0,1
0,0,2,14,3,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,3,2,33,5,0,1
0,3,6,28,4,0,1
0,3,6,28,4,0,1
0,3,4,40,4,0,1
0,3,4,40,4,0,1
0,1,2,3,5,0,1
0,3,3,31,3,0,1
0,3,4,40,4,0,1
0,3,4,40,4,0,1
1,1,2,3,5,0,1
0,0,2,33,5,0,1
0,0,2,33,5,0,1
0,3,1,41,2,0,1
0,1,4,45,4,0,1
0,0,4,26,5,0,1
0,1,2,3,5,0,1
0,3,3,31,3,0,1
0,3,6,38,4,0,1
0,3,6,38,4,0,1
0,3,1,44,3,0,1
1,1,4,3,5,0,1
1,1,6,35,5,0,1
1,1,6,35,5,1,1
0,1,1,35,2,0,1
0,1,1,35,2,1,1
0,3,4,40,4,0,1
0,3,4,40,4,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
0,1,6,31,4,0,1
0,3,3,31,3,0,1
1,1,2,21,3,0,1
0,1,4,45,4,0,1
1,1,6,22,4,0,1
0,3,1,44,3,0,1
0,1,2,3,5,1,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,3,6,31,2,0,1
0,3,6,31,2,0,1
1,1,4,3,5,0,1
1,1,4,3,5,1,1
0,1,6,31,4,0,1
0,3,1,35,2,0,1
0,3,6,31,2,0,1
0,3,6,31,2,0,1
0,3,6,38,4,0,1
0,1,4,45,4,0,1
0,1,3,41,2,0,1
0,1,6,4,2,0,1
1,3,6,38,2,0,1
0,3,1,44,3,0,1
0,3,6,28,4,0,1
0,3,6,28,4,0,1
1,1,6,38,2,0,1
0,3,3,31,3,0,1
0,3,6,41,3,0,1
1,1,6,44,3,0,1
0,1,3,38,5,0,1
1,1,1,44,3,0,1
0,0,4,26,5,0,1
1,1,2,3,5,1,1
1,1,4,4,3,0,1
0,3,2,33,5,0,1
0,0,2,14,3,0,1
0,0,2,14,3,1,1
1,1,4,4,3,0,1
1,3,2,33,5,0,1
1,3,2,33,5,1,1
0,3,6,41,4,0,1
0,1,2,33,5,0,1
0,1,2,33,5,0,1
0,3,6,44,5,0,1
0,3,6,44,5,1,1
0,3,1,44,5,0,1
1,1,1,38,2,1,1
0,3,1,33,5,0,1
0,3,2,44,5,1,1
0,1,4,9,4,0,1
0,1,4,9,4,0,1
0,1,4,9,4,0,1
0,3,1,33,5,1,1
0,3,1,33,5,1,1
1,1,1,44,5,0,1
1,1,1,44,5,0,1
1,1,1,44,5,0,1
1,3,1,44,3,0,1
1,3,1,44,3,0,1
1,3,1,44,3,0,1
0,1,4,9,4,0,1
1,3,2,33,5,1,1
1,1,1,44,5,0,1
0,3,6,44,5,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,0,1,35,5,0,1
0,1,4,9,4,0,1
0,3,6,44,5,1,1
0,0,1,35,5,0,1
0,3,2,33,5,0,1
1,1,4,4,3,0,1
1,1,2,33,5,0,1
1,1,6,44,3,0,1
1,1,3,31,3,0,1
1,1,3,31,3,0,1
1,1,3,31,3,0,1
1,1,3,31,3,0,1
1,3,1,31,4,0,1
1,3,1,31,4,0,1
1,3,1,31,4,0,1
1,3,1,31,4,0,1
1,1,6,44,3,0,1
1,1,6,44,3,0,1
0,3,3,31,3,0,1
0,3,1,44,3,0,1
1,1,6,38,2,0,1
0,3,1,35,2,0,1
1,3,1,35,2,0,1
1,3,1,35,2,0,1
1,3,1,35,2,0,1
0,0,4,14,4,0,1
0,0,4,14,4,0,1
0,0,4,14,4,0,1
0,0,6,35,5,0,1
0,0,6,35,5,0,1
0,0,6,35,5,0,1
1,3,1,35,2,1,1
0,3,6,41,3,0,1
0,3,6,44,5,0,1
0,0,1,31,3,0,1
0,0,1,31,3,0,1
0,0,1,31,3,0,1
0,0,6,15,5,0,1
0,3,6,31,5,0,1
1,1,2,41,1,0,1
1,1,2,41,1,0,1
1,1,2,41,1,0,1
1,1,6,12,1,0,1
1,1,6,12,1,0,1
1,1,6,12,1,0,1
1,1,3,41,1,0,1
1,1,3,41,1,0,1
1,1,3,41,1,0,1
1,1,3,41,1,0,1
1,1,3,31,3,0,1
1,1,3,31,3,0,1
1,1,3,31,3,0,1
0,3,1,44,3,0,1
0,3,1,35,5,0,1
0,3,1,35,5,0,1
0,3,1,35,5,0,1
0,3,1,41,2,0,1
0,1,3,38,5,1,1
0,1,6,33,5,0,1
0,3,2,45,3,0,1
0,3,2,45,3,0,1
0,3,2,45,3,1,1
1,1,6,35,5,0,1
0,1,2,3,5,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
0,1,6,4,2,0,1
1,1,2,3,5,0,1
1,1,2,3,5,1,1
1,1,6,44,3,0,1
1,1,4,4,3,0,1
0,0,1,35,5,1,1
0,3,6,28,4,0,1
0,3,6,28,4,0,1
1,1,2,33,5,1,1
1,1,2,33,5,1,1
1,1,6,44,3,1,1
0,3,2,33,5,1,1
1,1,3,44,5,0,1
1,1,3,44,5,0,1
1,1,3,44,5,0,1
1,3,1,35,2,0,1
1,3,1,35,2,0,1
1,3,1,41,2,0,1
1,3,1,41,2,0,1
1,3,1,41,2,0,1
0,1,1,10,4,0,1
0,1,1,10,4,0,1
0,1,1,10,4,0,1
0,1,1,10,4,0,1
0,0,2,1,5,0,1
0,3,6,31,3,0,1
0,3,6,31,3,0,1
0,3,6,31,3,0,1
0,3,6,31,3,0,1
0,3,6,31,3,0,1
0,1,4,41,2,0,1
0,1,4,41,2,0,1
0,1,4,41,2,0,1
0,1,4,41,2,0,1
0,0,6,35,5,0,1
0,0,6,35,5,0,1
1,3,6,33,5,0,1
1,3,6,33,5,0,1
1,3,6,33,5,0,1
1,3,6,33,5,0,1
1,3,6,33,5,0,1
1,3,6,33,5,0,1
0,4,2,3,5,0,1
0,4,2,3,5,0,1
0,4,2,3,5,0,1
0,4,2,3,5,0,1
0,1,2,35,4,0,1
0,1,2,35,4,0,1
0,1,2,35,4,0,1
0,4,4,3,5,0,1
0,4,4,3,5,0,1
0,4,4,3,5,0,1
0,0,4,30,4,0,1
0,0,4,30,4,0,1
0,0,4,30,4,0,1
0,0,4,30,4,0,1
0,1,6,33,5,0,1
0,1,6,33,5,0,1
0,1,6,33,5,0,1
0,1,6,33,5,0,1
0,1,6,13,2,0,1
0,1,6,13,2,0,1
0,1,6,13,2,0,1
0,1,6,26,4,0,1
0,1,6,26,4,0,1
0,1,6,26,4,0,1
1,1,6,13,1,0,1
1,1,6,13,1,0,1
1,1,6,13,1,0,1
0,1,1,35,5,0,1
0,1,1,35,5,0,1
0,1,1,35,5,0,1
0,1,1,35,5,0,1
1,1,3,3,5,0,1
1,1,3,3,5,0,1
1,1,3,3,5,0,1
0,0,2,1,5,0,1
0,0,2,1,5,0,1
0,0,2,1,5,0,1
1,1,2,3,5,0,1
1,1,2,3,5,0,1
1,1,2,3,5,0,1
0,1,6,31,5,0,1
0,1,6,31,5,0,1
0,1,6,31,5,0,1
1,1,6,33,5,0,1
1,1,6,33,5,0,1
1,1,6,33,5,0,1
0,1,4,3,5,0,1
0,1,4,3,5,0,1
0,1,4,3,5,0,1
0,1,4,14,5,0,1
0,1,4,14,5,0,1
0,1,4,14,5,0,1
